STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
28,001,Adams,Mississippi,32297,+31.547641,-091.352164
28,003,Alcorn,Mississippi,37057,+34.908785,-088.531068
28,005,Amite,Mississippi,13131,+31.180019,-090.817613
28,007,Attala,Mississippi,19564,+33.066234,-089.586852
28,009,Benton,Mississippi,8729,+34.810110,-089.204186
28,011,Bolivar,Mississippi,34145,+33.772280,-090.775341
28,013,Calhoun,Mississippi,14962,+33.929772,-089.306905
28,015,Carroll,Mississippi,10597,+33.458389,-089.918375
28,017,Chickasaw,Mississippi,17392,+33.932227,-088.931815
28,019,Choctaw,Mississippi,8547,+33.342151,-089.236281
28,021,Claiborne,Mississippi,9604,+31.935954,-090.954141
28,023,Clarke,Mississippi,16732,+32.062753,-088.730627
28,025,Clay,Mississippi,20634,+33.624590,-088.692460
28,027,Coahoma,Mississippi,26151,+34.222427,-090.569863
28,029,Copiah,Mississippi,29449,+31.889652,-090.379200
28,031,Covington,Mississippi,19568,+31.637591,-089.548718
28,033,DeSoto,Mississippi,161252,+34.930400,-089.956695
28,035,Forrest,Mississippi,74934,+31.309039,-089.287875
28,037,Franklin,Mississippi,8118,+31.473218,-090.872761
28,039,George,Mississippi,22578,+30.870536,-088.592895
28,041,Greene,Mississippi,14400,+31.193014,-088.626139
28,043,Grenada,Mississippi,21906,+33.768122,-089.802799
28,045,Hancock,Mississippi,43929,+30.379392,-089.405662
28,047,Harrison,Mississippi,187105,+30.432955,-089.063834
28,049,Hinds,Mississippi,245285,+32.303868,-090.255669
28,051,Holmes,Mississippi,19198,+33.090289,-090.028400
28,053,Humphreys,Mississippi,9375,+33.161583,-090.519097
28,055,Issaquena,Mississippi,1406,+32.867279,-091.006351
28,057,Itawamba,Mississippi,23401,+34.292221,-088.402690
28,059,Jackson,Mississippi,139668,+30.444370,-088.660684
28,061,Jasper,Mississippi,17062,+31.966737,-089.144535
28,063,Jefferson,Mississippi,7726,+31.714659,-091.055531
28,065,Jefferson Davis,Mississippi,12487,+31.574917,-089.814551
28,067,Jones,Mississippi,67761,+31.668673,-089.165120
28,069,Kemper,Mississippi,10456,+32.759967,-088.677908
28,071,Lafayette,Mississippi,47351,+34.361506,-089.526937
28,073,Lamar,Mississippi,55658,+31.264156,-089.438738
28,075,Lauderdale,Mississippi,80261,+32.400679,-088.691796
28,077,Lawrence,Mississippi,12929,+31.555383,-090.109256
28,079,Leake,Mississippi,23805,+32.725455,-089.504736
28,081,Lee,Mississippi,82910,+34.274735,-088.702989
28,083,Leflore,Mississippi,32317,+33.513076,-090.209073
28,085,Lincoln,Mississippi,34869,+31.550891,-090.456276
28,087,Lowndes,Mississippi,59779,+33.515351,-088.392697
28,089,Madison,Mississippi,95203,+32.510711,-090.098347
28,091,Marion,Mississippi,27088,+31.244447,-089.829694
28,093,Marshall,Mississippi,37144,+34.815764,-089.542843
28,095,Monroe,Mississippi,36989,+33.925912,-088.498114
28,097,Montgomery,Mississippi,10925,+33.496574,-089.682988
28,099,Neshoba,Mississippi,29676,+32.754204,-089.117671
28,101,Newton,Mississippi,21720,+32.412040,-089.128073
28,103,Noxubee,Mississippi,11545,+33.131120,-088.549830
28,105,Oktibbeha,Mississippi,47671,+33.449231,-088.828709
28,107,Panola,Mississippi,34707,+34.350009,-089.938355
28,109,Pearl River,Mississippi,55834,+30.641968,-089.631730
28,111,Perry,Mississippi,12250,+31.262821,-088.991988
28,113,Pike,Mississippi,40404,+31.216057,-090.436396
28,115,Pontotoc,Mississippi,29957,+34.252502,-089.011424
28,117,Prentiss,Mississippi,25276,+34.631502,-088.552652
28,119,Quitman,Mississippi,8223,+34.272620,-090.262854
28,121,Rankin,Mississippi,141617,+32.279373,-090.033002
28,123,Scott,Mississippi,28264,+32.401463,-089.529197
28,125,Sharkey,Mississippi,4916,+32.924745,-090.859408
28,127,Simpson,Mississippi,27503,+31.916008,-089.853775
28,129,Smith,Mississippi,16491,+31.971849,-089.506985
28,131,Stone,Mississippi,17786,+30.809011,-089.136496
28,133,Sunflower,Mississippi,29450,+33.594123,-090.584058
28,135,Tallahatchie,Mississippi,15378,+33.983144,-090.197125
28,137,Tate,Mississippi,28886,+34.646080,-089.948155
28,139,Tippah,Mississippi,22232,+34.767895,-088.925793
28,141,Tishomingo,Mississippi,19593,+34.723482,-088.228366
28,143,Tunica,Mississippi,10778,+34.709638,-090.348008
28,145,Union,Mississippi,27134,+34.484262,-089.007903
28,147,Walthall,Mississippi,15443,+31.151622,-090.121389
28,149,Warren,Mississippi,48773,+32.325884,-090.845245
28,151,Washington,Mississippi,51137,+33.371080,-091.010964
28,153,Wayne,Mississippi,20747,+31.650101,-088.659321
28,155,Webster,Mississippi,10253,+33.582221,-089.226172
28,157,Wilkinson,Mississippi,9878,+31.121531,-091.238269
28,159,Winston,Mississippi,19198,+33.084925,-089.042843
28,161,Yalobusha,Mississippi,12678,+34.080595,-089.693557
28,163,Yazoo,Mississippi,28065,+32.828490,-090.380241
